ID,Run,Batch,Exp_Type,Variable_Regions,SampleNum,Plate,Row,Column,Experiment,Comm,Rep,Carbon,Conc,Transfer,forward_reads,reverse_reads
S34_R4,R4,YaleYCGA_RQ6214,,V4,34.0,1.0,C,10.0,Glu-T11-X12,X12,4.0,Glucose,0.07,11,ftp.sra.ebi.ac.uk/vol1/fastq/SRR713/006/SRR7134046/SRR7134046_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR713/006/SRR7134046/SRR7134046_2.fastq.gz
S97_R4,R4,YaleYCGA_RQ6214,,V4,97.0,2.0,A,1.0,Glu-T1-X2,X2,1.0,Glucose,0.07,1,ftp.sra.ebi.ac.uk/vol1/fastq/SRR713/005/SRR7134045/SRR7134045_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR713/005/SRR7134045/SRR7134045_2.fastq.gz
S98_R4,R4,YaleYCGA_RQ6214,,V4,98.0,2.0,A,2.0,Glu-T2-X2,X2,1.0,Glucose,0.07,2,ftp.sra.ebi.ac.uk/vol1/fastq/SRR713/002/SRR7134052/SRR7134052_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR713/002/SRR7134052/SRR7134052_2.fastq.gz
S99_R4,R4,YaleYCGA_RQ6214,,V4,99.0,2.0,A,3.0,Glu-T3-X2,X2,1.0,Glucose,0.07,3,ftp.sra.ebi.ac.uk/vol1/fastq/SRR713/001/SRR7134051/SRR7134051_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR713/001/SRR7134051/SRR7134051_2.fastq.gz
S100_R4,R4,YaleYCGA_RQ6214,,V4,100.0,2.0,A,4.0,Glu-T4-X2,X2,1.0,Glucose,0.07,4,ftp.sra.ebi.ac.uk/vol1/fastq/SRR713/000/SRR7134050/SRR7134050_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR713/000/SRR7134050/SRR7134050_2.fastq.gz
S101_R4,R4,YaleYCGA_RQ6214,,V4,101.0,2.0,A,5.0,Glu-T5-X2,X2,1.0,Glucose,0.07,5,ftp.sra.ebi.ac.uk/vol1/fastq/SRR713/009/SRR7134049/SRR7134049_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR713/009/SRR7134049/SRR7134049_2.fastq.gz
S102_R4,R4,YaleYCGA_RQ6214,,V4,102.0,2.0,A,6.0,Glu-T6-X2,X2,1.0,Glucose,0.07,6,ftp.sra.ebi.ac.uk/vol1/fastq/SRR713/004/SRR7134044/SRR7134044_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR713/004/SRR7134044/SRR7134044_2.fastq.gz
S103_R4,R4,YaleYCGA_RQ6214,,V4,103.0,2.0,A,7.0,Glu-T7-X2,X2,1.0,Glucose,0.07,7,ftp.sra.ebi.ac.uk/vol1/fastq/SRR713/003/SRR7134043/SRR7134043_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR713/003/SRR7134043/SRR7134043_2.fastq.gz
S104_R4,R4,YaleYCGA_RQ6214,,V4,104.0,2.0,A,8.0,Glu-T8-X2,X2,1.0,Glucose,0.07,8,ftp.sra.ebi.ac.uk/vol1/fastq/SRR713/005/SRR7133885/SRR7133885_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR713/005/SRR7133885/SRR7133885_2.fastq.gz
S105_R4,R4,YaleYCGA_RQ6214,,V4,105.0,2.0,A,9.0,Glu-T9-X2,X2,1.0,Glucose,0.07,9,ftp.sra.ebi.ac.uk/vol1/fastq/SRR713/006/SRR7133886/SRR7133886_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR713/006/SRR7133886/SRR7133886_2.fastq.gz
S106_R4,R4,YaleYCGA_RQ6214,,V4,106.0,2.0,A,10.0,Glu-T10-X2,X2,1.0,Glucose,0.07,10,ftp.sra.ebi.ac.uk/vol1/fastq/SRR713/007/SRR7133887/SRR7133887_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR713/007/SRR7133887/SRR7133887_2.fastq.gz
S107_R4,R4,YaleYCGA_RQ6214,,V4,107.0,2.0,A,11.0,Glu-T11-X2,X2,1.0,Glucose,0.07,11,ftp.sra.ebi.ac.uk/vol1/fastq/SRR713/008/SRR7133888/SRR7133888_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR713/008/SRR7133888/SRR7133888_2.fastq.gz
S108_R4,R4,YaleYCGA_RQ6214,,V4,108.0,2.0,A,12.0,Glu-T11-X2,X2,7.0,Glucose,0.07,11,ftp.sra.ebi.ac.uk/vol1/fastq/SRR713/001/SRR7133881/SRR7133881_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR713/001/SRR7133881/SRR7133881_2.fastq.gz
S109_R4,R4,YaleYCGA_RQ6214,,V4,109.0,2.0,B,1.0,Glu-T1-X2,X2,2.0,Glucose,0.07,1,ftp.sra.ebi.ac.uk/vol1/fastq/SRR713/002/SRR7133882/SRR7133882_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR713/002/SRR7133882/SRR7133882_2.fastq.gz
S110_R4,R4,YaleYCGA_RQ6214,,V4,110.0,2.0,B,2.0,Glu-T2-X2,X2,2.0,Glucose,0.07,2,ftp.sra.ebi.ac.uk/vol1/fastq/SRR713/003/SRR7133883/SRR7133883_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR713/003/SRR7133883/SRR7133883_2.fastq.gz
S111_R4,R4,YaleYCGA_RQ6214,,V4,111.0,2.0,B,3.0,Glu-T3-X2,X2,2.0,Glucose,0.07,3,ftp.sra.ebi.ac.uk/vol1/fastq/SRR713/004/SRR7133884/SRR7133884_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR713/004/SRR7133884/SRR7133884_2.fastq.gz
S112_R4,R4,YaleYCGA_RQ6214,,V4,112.0,2.0,B,4.0,Glu-T4-X2,X2,2.0,Glucose,0.07,4,ftp.sra.ebi.ac.uk/vol1/fastq/SRR713/009/SRR7133879/SRR7133879_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR713/009/SRR7133879/SRR7133879_2.fastq.gz
S113_R4,R4,YaleYCGA_RQ6214,,V4,113.0,2.0,B,5.0,Glu-T5-X2,X2,2.0,Glucose,0.07,5,ftp.sra.ebi.ac.uk/vol1/fastq/SRR713/000/SRR7133880/SRR7133880_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR713/000/SRR7133880/SRR7133880_2.fastq.gz
S114_R4,R4,YaleYCGA_RQ6214,,V4,114.0,2.0,B,6.0,Glu-T6-X2,X2,2.0,Glucose,0.07,6,ftp.sra.ebi.ac.uk/vol1/fastq/SRR713/009/SRR7134359/SRR7134359_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR713/009/SRR7134359/SRR7134359_2.fastq.gz
S115_R4,R4,YaleYCGA_RQ6214,,V4,115.0,2.0,B,7.0,Glu-T7-X2,X2,2.0,Glucose,0.07,7,ftp.sra.ebi.ac.uk/vol1/fastq/SRR713/008/SRR7134358/SRR7134358_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR713/008/SRR7134358/SRR7134358_2.fastq.gz
S116_R4,R4,YaleYCGA_RQ6214,,V4,116.0,2.0,B,8.0,Glu-T8-X2,X2,2.0,Glucose,0.07,8,ftp.sra.ebi.ac.uk/vol1/fastq/SRR713/001/SRR7134361/SRR7134361_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR713/001/SRR7134361/SRR7134361_2.fastq.gz
S117_R4,R4,YaleYCGA_RQ6214,,V4,117.0,2.0,B,9.0,Glu-T9-X2,X2,2.0,Glucose,0.07,9,ftp.sra.ebi.ac.uk/vol1/fastq/SRR713/000/SRR7134360/SRR7134360_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR713/000/SRR7134360/SRR7134360_2.fastq.gz
S118_R4,R4,YaleYCGA_RQ6214,,V4,118.0,2.0,B,10.0,Glu-T10-X2,X2,2.0,Glucose,0.07,10,ftp.sra.ebi.ac.uk/vol1/fastq/SRR713/005/SRR7134355/SRR7134355_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR713/005/SRR7134355/SRR7134355_2.fastq.gz
S119_R4,R4,YaleYCGA_RQ6214,,V4,119.0,2.0,B,11.0,Glu-T11-X2,X2,2.0,Glucose,0.07,11,ftp.sra.ebi.ac.uk/vol1/fastq/SRR713/004/SRR7134354/SRR7134354_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR713/004/SRR7134354/SRR7134354_2.fastq.gz
S120_R4,R4,YaleYCGA_RQ6214,,V4,120.0,2.0,B,12.0,Glu-T11-X2,X2,8.0,Glucose,0.07,11,ftp.sra.ebi.ac.uk/vol1/fastq/SRR713/007/SRR7134357/SRR7134357_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR713/007/SRR7134357/SRR7134357_2.fastq.gz
S121_R4,R4,YaleYCGA_RQ6214,,V4,121.0,2.0,C,1.0,Glu-T1-X2,X2,3.0,Glucose,0.07,1,ftp.sra.ebi.ac.uk/vol1/fastq/SRR713/006/SRR7134356/SRR7134356_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR713/006/SRR7134356/SRR7134356_2.fastq.gz
S122_R4,R4,YaleYCGA_RQ6214,,V4,122.0,2.0,C,2.0,Glu-T2-X2,X2,3.0,Glucose,0.07,2,ftp.sra.ebi.ac.uk/vol1/fastq/SRR713/003/SRR7134363/SRR7134363_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR713/003/SRR7134363/SRR7134363_2.fastq.gz
S123_R4,R4,YaleYCGA_RQ6214,,V4,123.0,2.0,C,3.0,Glu-T3-X2,X2,3.0,Glucose,0.07,3,ftp.sra.ebi.ac.uk/vol1/fastq/SRR713/002/SRR7134362/SRR7134362_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR713/002/SRR7134362/SRR7134362_2.fastq.gz
S124_R4,R4,YaleYCGA_RQ6214,,V4,124.0,2.0,C,4.0,Glu-T4-X2,X2,3.0,Glucose,0.07,4,ftp.sra.ebi.ac.uk/vol1/fastq/SRR713/001/SRR7134201/SRR7134201_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR713/001/SRR7134201/SRR7134201_2.fastq.gz
S125_R4,R4,YaleYCGA_RQ6214,,V4,125.0,2.0,C,5.0,Glu-T5-X2,X2,3.0,Glucose,0.07,5,ftp.sra.ebi.ac.uk/vol1/fastq/SRR713/002/SRR7134202/SRR7134202_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR713/002/SRR7134202/SRR7134202_2.fastq.gz
S126_R4,R4,YaleYCGA_RQ6214,,V4,126.0,2.0,C,6.0,Glu-T6-X2,X2,3.0,Glucose,0.07,6,ftp.sra.ebi.ac.uk/vol1/fastq/SRR713/009/SRR7134199/SRR7134199_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR713/009/SRR7134199/SRR7134199_2.fastq.gz
S127_R4,R4,YaleYCGA_RQ6214,,V4,127.0,2.0,C,7.0,Glu-T7-X2,X2,3.0,Glucose,0.07,7,ftp.sra.ebi.ac.uk/vol1/fastq/SRR713/000/SRR7134200/SRR7134200_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR713/000/SRR7134200/SRR7134200_2.fastq.gz
S128_R4,R4,YaleYCGA_RQ6214,,V4,128.0,2.0,C,8.0,Glu-T8-X2,X2,3.0,Glucose,0.07,8,ftp.sra.ebi.ac.uk/vol1/fastq/SRR713/007/SRR7134197/SRR7134197_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR713/007/SRR7134197/SRR7134197_2.fastq.gz
S129_R4,R4,YaleYCGA_RQ6214,,V4,129.0,2.0,C,9.0,Glu-T9-X2,X2,3.0,Glucose,0.07,9,ftp.sra.ebi.ac.uk/vol1/fastq/SRR713/008/SRR7134198/SRR7134198_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR713/008/SRR7134198/SRR7134198_2.fastq.gz
S130_R4,R4,YaleYCGA_RQ6214,,V4,130.0,2.0,C,10.0,Glu-T10-X2,X2,3.0,Glucose,0.07,10,ftp.sra.ebi.ac.uk/vol1/fastq/SRR713/005/SRR7134195/SRR7134195_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR713/005/SRR7134195/SRR7134195_2.fastq.gz
S131_R4,R4,YaleYCGA_RQ6214,,V4,131.0,2.0,C,11.0,Glu-T11-X2,X2,3.0,Glucose,0.07,11,ftp.sra.ebi.ac.uk/vol1/fastq/SRR713/006/SRR7134196/SRR7134196_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR713/006/SRR7134196/SRR7134196_2.fastq.gz
S133_R4,R4,YaleYCGA_RQ6214,,V4,133.0,2.0,D,1.0,Glu-T1-X2,X2,4.0,Glucose,0.07,1,ftp.sra.ebi.ac.uk/vol1/fastq/SRR713/003/SRR7134203/SRR7134203_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR713/003/SRR7134203/SRR7134203_2.fastq.gz
S134_R4,R4,YaleYCGA_RQ6214,,V4,134.0,2.0,D,2.0,Glu-T2-X2,X2,4.0,Glucose,0.07,2,ftp.sra.ebi.ac.uk/vol1/fastq/SRR713/004/SRR7134204/SRR7134204_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR713/004/SRR7134204/SRR7134204_2.fastq.gz
S135_R4,R4,YaleYCGA_RQ6214,,V4,135.0,2.0,D,3.0,Glu-T3-X2,X2,4.0,Glucose,0.07,3,ftp.sra.ebi.ac.uk/vol1/fastq/SRR713/002/SRR7134132/SRR7134132_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR713/002/SRR7134132/SRR7134132_2.fastq.gz
S136_R4,R4,YaleYCGA_RQ6214,,V4,136.0,2.0,D,4.0,Glu-T4-X2,X2,4.0,Glucose,0.07,4,ftp.sra.ebi.ac.uk/vol1/fastq/SRR713/001/SRR7134131/SRR7134131_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR713/001/SRR7134131/SRR7134131_2.fastq.gz
S137_R4,R4,YaleYCGA_RQ6214,,V4,137.0,2.0,D,5.0,Glu-T5-X2,X2,4.0,Glucose,0.07,5,ftp.sra.ebi.ac.uk/vol1/fastq/SRR713/000/SRR7134130/SRR7134130_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR713/000/SRR7134130/SRR7134130_2.fastq.gz
S138_R4,R4,YaleYCGA_RQ6214,,V4,138.0,2.0,D,6.0,Glu-T6-X2,X2,4.0,Glucose,0.07,6,ftp.sra.ebi.ac.uk/vol1/fastq/SRR713/009/SRR7134129/SRR7134129_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR713/009/SRR7134129/SRR7134129_2.fastq.gz
S139_R4,R4,YaleYCGA_RQ6214,,V4,139.0,2.0,D,7.0,Glu-T7-X2,X2,4.0,Glucose,0.07,7,ftp.sra.ebi.ac.uk/vol1/fastq/SRR713/008/SRR7134128/SRR7134128_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR713/008/SRR7134128/SRR7134128_2.fastq.gz
S140_R4,R4,YaleYCGA_RQ6214,,V4,140.0,2.0,D,8.0,Glu-T8-X2,X2,4.0,Glucose,0.07,8,ftp.sra.ebi.ac.uk/vol1/fastq/SRR713/007/SRR7134127/SRR7134127_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR713/007/SRR7134127/SRR7134127_2.fastq.gz
S141_R4,R4,YaleYCGA_RQ6214,,V4,141.0,2.0,D,9.0,Glu-T9-X2,X2,4.0,Glucose,0.07,9,ftp.sra.ebi.ac.uk/vol1/fastq/SRR713/006/SRR7134126/SRR7134126_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR713/006/SRR7134126/SRR7134126_2.fastq.gz
S142_R4,R4,YaleYCGA_RQ6214,,V4,142.0,2.0,D,10.0,Glu-T10-X2,X2,4.0,Glucose,0.07,10,ftp.sra.ebi.ac.uk/vol1/fastq/SRR713/005/SRR7134125/SRR7134125_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR713/005/SRR7134125/SRR7134125_2.fastq.gz
S143_R4,R4,YaleYCGA_RQ6214,,V4,143.0,2.0,D,11.0,Glu-T11-X2,X2,4.0,Glucose,0.07,11,ftp.sra.ebi.ac.uk/vol1/fastq/SRR713/004/SRR7134124/SRR7134124_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR713/004/SRR7134124/SRR7134124_2.fastq.gz
S145_R4,R4,YaleYCGA_RQ6214,,V4,145.0,2.0,E,1.0,Glu-T1-X2,X2,5.0,Glucose,0.07,1,ftp.sra.ebi.ac.uk/vol1/fastq/SRR713/003/SRR7134123/SRR7134123_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR713/003/SRR7134123/SRR7134123_2.fastq.gz
S146_R4,R4,YaleYCGA_RQ6214,,V4,146.0,2.0,E,2.0,Glu-T2-X2,X2,5.0,Glucose,0.07,2,ftp.sra.ebi.ac.uk/vol1/fastq/SRR713/006/SRR7133946/SRR7133946_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR713/006/SRR7133946/SRR7133946_2.fastq.gz
S147_R4,R4,YaleYCGA_RQ6214,,V4,147.0,2.0,E,3.0,Glu-T3-X2,X2,5.0,Glucose,0.07,3,ftp.sra.ebi.ac.uk/vol1/fastq/SRR713/007/SRR7133947/SRR7133947_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR713/007/SRR7133947/SRR7133947_2.fastq.gz
S148_R4,R4,YaleYCGA_RQ6214,,V4,148.0,2.0,E,4.0,Glu-T4-X2,X2,5.0,Glucose,0.07,4,ftp.sra.ebi.ac.uk/vol1/fastq/SRR713/008/SRR7133948/SRR7133948_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR713/008/SRR7133948/SRR7133948_2.fastq.gz
S149_R4,R4,YaleYCGA_RQ6214,,V4,149.0,2.0,E,5.0,Glu-T5-X2,X2,5.0,Glucose,0.07,5,ftp.sra.ebi.ac.uk/vol1/fastq/SRR713/009/SRR7133949/SRR7133949_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR713/009/SRR7133949/SRR7133949_2.fastq.gz
S150_R4,R4,YaleYCGA_RQ6214,,V4,150.0,2.0,E,6.0,Glu-T6-X2,X2,5.0,Glucose,0.07,6,ftp.sra.ebi.ac.uk/vol1/fastq/SRR713/000/SRR7133950/SRR7133950_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR713/000/SRR7133950/SRR7133950_2.fastq.gz
S151_R4,R4,YaleYCGA_RQ6214,,V4,151.0,2.0,E,7.0,Glu-T7-X2,X2,5.0,Glucose,0.07,7,ftp.sra.ebi.ac.uk/vol1/fastq/SRR713/001/SRR7133951/SRR7133951_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR713/001/SRR7133951/SRR7133951_2.fastq.gz
S152_R4,R4,YaleYCGA_RQ6214,,V4,152.0,2.0,E,8.0,Glu-T8-X2,X2,5.0,Glucose,0.07,8,ftp.sra.ebi.ac.uk/vol1/fastq/SRR713/002/SRR7133952/SRR7133952_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR713/002/SRR7133952/SRR7133952_2.fastq.gz
S153_R4,R4,YaleYCGA_RQ6214,,V4,153.0,2.0,E,9.0,Glu-T9-X2,X2,5.0,Glucose,0.07,9,ftp.sra.ebi.ac.uk/vol1/fastq/SRR713/003/SRR7133953/SRR7133953_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR713/003/SRR7133953/SRR7133953_2.fastq.gz
S154_R4,R4,YaleYCGA_RQ6214,,V4,154.0,2.0,E,10.0,Glu-T10-X2,X2,5.0,Glucose,0.07,10,ftp.sra.ebi.ac.uk/vol1/fastq/SRR713/004/SRR7133954/SRR7133954_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR713/004/SRR7133954/SRR7133954_2.fastq.gz
S155_R4,R4,YaleYCGA_RQ6214,,V4,155.0,2.0,E,11.0,Glu-T11-X2,X2,5.0,Glucose,0.07,11,ftp.sra.ebi.ac.uk/vol1/fastq/SRR713/005/SRR7133955/SRR7133955_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR713/005/SRR7133955/SRR7133955_2.fastq.gz
S157_R4,R4,YaleYCGA_RQ6214,,V4,157.0,2.0,F,1.0,Glu-T1-X2,X2,6.0,Glucose,0.07,1,ftp.sra.ebi.ac.uk/vol1/fastq/SRR713/007/SRR7133857/SRR7133857_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR713/007/SRR7133857/SRR7133857_2.fastq.gz
S158_R4,R4,YaleYCGA_RQ6214,,V4,158.0,2.0,F,2.0,Glu-T2-X2,X2,6.0,Glucose,0.07,2,ftp.sra.ebi.ac.uk/vol1/fastq/SRR713/006/SRR7133856/SRR7133856_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR713/006/SRR7133856/SRR7133856_2.fastq.gz
S159_R4,R4,YaleYCGA_RQ6214,,V4,159.0,2.0,F,3.0,Glu-T3-X2,X2,6.0,Glucose,0.07,3,ftp.sra.ebi.ac.uk/vol1/fastq/SRR713/009/SRR7133859/SRR7133859_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR713/009/SRR7133859/SRR7133859_2.fastq.gz
S160_R4,R4,YaleYCGA_RQ6214,,V4,160.0,2.0,F,4.0,Glu-T4-X2,X2,6.0,Glucose,0.07,4,ftp.sra.ebi.ac.uk/vol1/fastq/SRR713/008/SRR7133858/SRR7133858_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR713/008/SRR7133858/SRR7133858_2.fastq.gz
S161_R4,R4,YaleYCGA_RQ6214,,V4,161.0,2.0,F,5.0,Glu-T5-X2,X2,6.0,Glucose,0.07,5,ftp.sra.ebi.ac.uk/vol1/fastq/SRR713/001/SRR7133861/SRR7133861_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR713/001/SRR7133861/SRR7133861_2.fastq.gz
S162_R4,R4,YaleYCGA_RQ6214,,V4,162.0,2.0,F,6.0,Glu-T6-X2,X2,6.0,Glucose,0.07,6,ftp.sra.ebi.ac.uk/vol1/fastq/SRR713/000/SRR7133860/SRR7133860_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR713/000/SRR7133860/SRR7133860_2.fastq.gz
S163_R4,R4,YaleYCGA_RQ6214,,V4,163.0,2.0,F,7.0,Glu-T7-X2,X2,6.0,Glucose,0.07,7,ftp.sra.ebi.ac.uk/vol1/fastq/SRR713/003/SRR7133863/SRR7133863_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR713/003/SRR7133863/SRR7133863_2.fastq.gz
S164_R4,R4,YaleYCGA_RQ6214,,V4,164.0,2.0,F,8.0,Glu-T8-X2,X2,6.0,Glucose,0.07,8,ftp.sra.ebi.ac.uk/vol1/fastq/SRR713/002/SRR7133862/SRR7133862_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR713/002/SRR7133862/SRR7133862_2.fastq.gz
S165_R4,R4,YaleYCGA_RQ6214,,V4,165.0,2.0,F,9.0,Glu-T9-X2,X2,6.0,Glucose,0.07,9,ftp.sra.ebi.ac.uk/vol1/fastq/SRR713/004/SRR7133854/SRR7133854_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR713/004/SRR7133854/SRR7133854_2.fastq.gz
S166_R4,R4,YaleYCGA_RQ6214,,V4,166.0,2.0,F,10.0,Glu-T10-X2,X2,6.0,Glucose,0.07,10,ftp.sra.ebi.ac.uk/vol1/fastq/SRR713/003/SRR7133853/SRR7133853_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR713/003/SRR7133853/SRR7133853_2.fastq.gz
S167_R4,R4,YaleYCGA_RQ6214,,V4,167.0,2.0,F,11.0,Glu-T11-X2,X2,6.0,Glucose,0.07,11,ftp.sra.ebi.ac.uk/vol1/fastq/SRR713/004/SRR7134274/SRR7134274_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR713/004/SRR7134274/SRR7134274_2.fastq.gz
S169_R4,R4,YaleYCGA_RQ6214,,V4,169.0,2.0,G,1.0,Glu-T1-X2,X2,7.0,Glucose,0.07,1,ftp.sra.ebi.ac.uk/vol1/fastq/SRR713/005/SRR7134275/SRR7134275_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR713/005/SRR7134275/SRR7134275_2.fastq.gz
S170_R4,R4,YaleYCGA_RQ6214,,V4,170.0,2.0,G,2.0,Glu-T2-X2,X2,7.0,Glucose,0.07,2,ftp.sra.ebi.ac.uk/vol1/fastq/SRR713/002/SRR7134272/SRR7134272_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR713/002/SRR7134272/SRR7134272_2.fastq.gz
S171_R4,R4,YaleYCGA_RQ6214,,V4,171.0,2.0,G,3.0,Glu-T3-X2,X2,7.0,Glucose,0.07,3,ftp.sra.ebi.ac.uk/vol1/fastq/SRR713/003/SRR7134273/SRR7134273_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR713/003/SRR7134273/SRR7134273_2.fastq.gz
S172_R4,R4,YaleYCGA_RQ6214,,V4,172.0,2.0,G,4.0,Glu-T4-X2,X2,7.0,Glucose,0.07,4,ftp.sra.ebi.ac.uk/vol1/fastq/SRR713/008/SRR7134278/SRR7134278_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR713/008/SRR7134278/SRR7134278_2.fastq.gz
S173_R4,R4,YaleYCGA_RQ6214,,V4,173.0,2.0,G,5.0,Glu-T5-X2,X2,7.0,Glucose,0.07,5,ftp.sra.ebi.ac.uk/vol1/fastq/SRR713/009/SRR7134279/SRR7134279_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR713/009/SRR7134279/SRR7134279_2.fastq.gz
S174_R4,R4,YaleYCGA_RQ6214,,V4,174.0,2.0,G,6.0,Glu-T6-X2,X2,7.0,Glucose,0.07,6,ftp.sra.ebi.ac.uk/vol1/fastq/SRR713/006/SRR7134276/SRR7134276_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR713/006/SRR7134276/SRR7134276_2.fastq.gz
S175_R4,R4,YaleYCGA_RQ6214,,V4,175.0,2.0,G,7.0,Glu-T7-X2,X2,7.0,Glucose,0.07,7,ftp.sra.ebi.ac.uk/vol1/fastq/SRR713/007/SRR7134277/SRR7134277_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR713/007/SRR7134277/SRR7134277_2.fastq.gz
S176_R4,R4,YaleYCGA_RQ6214,,V4,176.0,2.0,G,8.0,Glu-T8-X2,X2,7.0,Glucose,0.07,8,ftp.sra.ebi.ac.uk/vol1/fastq/SRR713/000/SRR7134270/SRR7134270_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR713/000/SRR7134270/SRR7134270_2.fastq.gz
